CustomerID,Gender,Age,Salary,Tenure,Balance,Products,CreditScore,Active,Churn
2541,Male,44,43769,9,68993,3,364,0,0
2542,Male,58,40156,9,93391,3,848,1,1
2543,Male,33,70481,2,52380,3,411,0,0
2544,Female,51,33435,3,50400,4,562,0,0
2545,Female,49,89650,9,36258,1,375,0,0
2546,Male,43,66336,3,81006,1,595,0,1
2547,Female,42,56135,1,48957,1,477,1,1
2548,Male,19,93631,4,18281,3,300,0,1
2549,Female,29,57909,4,77264,4,447,1,0
2550,Male,57,89487,4,51331,4,428,0,1
2551,Female,26,41468,9,45680,4,812,0,0
2552,Male,29,67655,0,38723,3,801,0,1
2553,Male,43,54341,5,10162,1,448,0,0
2554,Female,26,84182,1,94808,3,568,0,0
2555,Male,27,71786,6,51095,4,404,0,1
2556,Female,49,88304,3,11338,3,765,0,1
2557,Female,51,66514,4,87832,2,580,0,1
2558,Male,65,53979,4,11675,1,706,0,1
2559,Female,37,75107,4,89606,1,657,1,0
2560,Female,56,21160,1,20080,4,502,1,1
2561,Female,19,92577,4,13936,3,580,0,0
2562,Female,18,30846,2,10019,4,556,0,0
2563,Female,68,39924,3,67282,3,393,0,1
2564,Male,53,33882,1,49681,2,623,1,0
2565,Female,41,21095,3,88304,1,661,1,1
2566,Female,44,60983,8,73861,1,650,1,1
2567,Female,19,34123,7,4486,3,361,0,1
2568,Female,48,86615,2,82021,1,486,0,0
2569,Female,31,65278,0,79864,3,841,1,1
2570,Male,19,71999,0,19112,4,603,0,1
2571,Female,46,51153,5,51697,2,735,0,0
2572,Male,32,38344,2,55998,3,512,1,1
2573,Male,29,57656,3,97816,2,705,0,1
2574,Male,54,90515,0,26576,4,433,1,0
2575,Male,45,21212,7,50100,4,518,1,1
2576,Female,37,29001,0,81238,4,720,0,0
2577,Male,56,98784,4,21320,3,618,1,0
2578,Male,41,56427,5,83973,2,456,0,0
2579,Female,38,51368,1,65729,2,487,1,0
2580,Female,27,90819,6,90853,1,775,0,0
2581,Female,63,81160,6,94018,3,461,0,0
2582,Male,31,45854,0,84879,1,428,0,0
2583,Female,54,30715,3,29144,1,603,0,0
2584,Female,35,78784,3,57326,3,388,1,0
2585,Male,41,46797,4,77148,1,461,1,1
2586,Female,31,67573,0,19307,1,335,0,1
2587,Female,51,96120,0,60598,1,526,0,1
2588,Female,29,34780,6,19623,4,450,0,0
2589,Female,39,57905,8,20249,3,346,1,0
2590,Male,23,41573,0,73765,4,530,1,0
2591,Female,53,53359,1,91810,1,838,0,1
2592,Female,62,86062,5,72131,1,464,1,1
2593,Male,53,93391,5,94138,4,365,0,1
2594,Female,39,63463,1,38377,1,379,1,0
2595,Male,31,36571,8,52365,3,439,0,0
2596,Female,33,39142,3,34551,2,699,0,1
2597,Male,53,45104,6,42926,4,429,0,1
2598,Male,42,28625,5,90214,2,745,1,0
2599,Male,49,59199,2,87750,2,328,0,1
2600,Male,50,35926,7,38599,2,501,1,1
2601,Female,62,51218,6,98345,4,536,1,0
2602,Male,53,64472,8,93330,1,638,0,1
2603,Female,37,40566,2,22593,3,698,0,0
2604,Male,35,76125,0,60334,1,738,0,0
2605,Male,55,53205,1,94400,3,588,1,0
2606,Male,20,49717,0,59893,1,551,1,1
2607,Female,40,69984,4,42636,2,399,1,0
2608,Male,49,45135,9,69225,2,721,1,0
2609,Female,62,48164,1,40363,3,317,1,0
2610,Female,33,94489,2,55959,4,770,1,1
2611,Female,22,58562,7,80223,1,306,1,1
2612,Female,21,89110,9,85917,2,718,0,1
2613,Female,38,40169,4,98629,3,679,0,0
2614,Female,57,79858,3,89125,1,807,0,1
2615,Female,68,41604,4,1120,3,413,1,1
2616,Female,31,20684,9,16491,4,810,0,1
2617,Female,56,28007,5,43638,4,768,1,1
2618,Male,48,61787,6,39062,1,392,1,0
2619,Male,31,69582,8,5193,4,791,1,0
2620,Male,23,94791,0,89144,1,401,1,0
2621,Male,29,25782,3,15213,1,792,0,0
2622,Male,33,86770,8,79766,4,835,1,0
2623,Female,34,77645,4,83959,3,784,0,0
2624,Female,62,51996,7,17187,3,778,1,1
2625,Female,40,49204,0,10040,1,466,0,1
2626,Female,31,37152,3,66302,2,439,1,1
2627,Female,24,75186,8,29949,1,393,1,1
2628,Female,63,39689,0,3527,3,480,0,0
2629,Female,49,70690,0,76557,1,303,0,0
2630,Male,32,77320,3,83408,3,688,0,1
2631,Male,61,84226,2,77294,4,571,1,1
2632,Male,34,76091,6,18757,1,431,1,0
2633,Male,58,99301,2,25412,1,811,1,1
2634,Female,64,41942,0,14312,4,351,0,1
2635,Female,61,58712,9,22119,4,589,0,1
2636,Female,51,85277,1,11804,2,745,0,0
2637,Male,22,69632,9,53986,4,536,1,0
2638,Female,62,58031,3,46545,2,790,1,0
2639,Female,44,40478,0,76519,4,579,0,1
2640,Female,69,42551,0,29999,3,343,1,0
2641,Male,40,68068,7,96093,1,658,1,1
2642,Female,57,55561,6,39758,4,825,1,1
2643,Male,31,22892,7,94324,3,761,0,0
2644,Male,32,44395,3,97486,4,400,0,0
2645,Male,60,38756,5,69519,1,760,0,0
2646,Male,50,54651,2,3768,4,567,1,0
2647,Female,48,86333,7,1504,4,661,0,0
2648,Male,52,93745,3,67986,1,707,0,0
2649,Male,34,69306,2,76772,4,336,1,0
2650,Female,45,41346,3,8002,1,767,1,1
2651,Female,36,48024,5,75427,2,558,1,0
2652,Male,63,60818,6,38787,4,808,1,1
2653,Female,40,25947,6,13898,3,608,0,0
2654,Male,49,95153,3,10472,4,572,1,1
2655,Male,57,87428,7,80800,1,409,1,1
2656,Male,30,49754,6,83227,1,559,1,0
2657,Male,37,83355,1,32632,3,567,1,0
2658,Female,52,78241,7,33743,3,331,1,0
2659,Male,22,88960,8,78538,1,476,1,1
2660,Female,26,33418,4,43386,2,403,0,0
2661,Female,46,75184,3,93786,2,535,0,0
2662,Female,23,24833,3,43388,1,392,0,1
2663,Female,42,95430,3,21323,2,500,0,1
2664,Male,48,61833,5,69269,3,334,1,1
2665,Female,39,20565,3,41319,2,416,1,1
2666,Male,19,60180,6,67759,3,757,1,1
2667,Female,62,38402,6,16868,4,770,0,1
2668,Female,22,62845,4,99732,3,698,1,1
2669,Male,44,95851,4,2080,4,416,1,1
2670,Male,42,32834,9,13776,3,661,1,0
2671,Male,25,87850,7,66231,3,503,1,0
2672,Female,18,57180,6,55452,2,445,0,1
2673,Female,37,23883,6,53812,3,743,1,1
2674,Male,61,95587,5,63271,1,596,1,1
2675,Male,40,31695,6,98505,4,786,1,1
2676,Male,49,43123,6,77585,4,530,0,1
2677,Male,28,78481,9,58542,3,502,1,0
2678,Female,56,93438,1,15628,1,661,1,1
2679,Male,64,37573,9,8265,3,694,1,1
2680,Male,41,76494,1,24671,3,547,1,0
2681,Male,28,32288,9,12460,2,739,1,1
2682,Male,46,66978,6,3477,3,695,1,1
2683,Female,43,92420,9,2202,3,655,1,0
2684,Male,33,96095,6,89410,2,700,0,1
2685,Female,52,74672,6,11850,2,540,0,1
2686,Male,37,81821,4,20809,1,640,1,1
2687,Male,63,89224,0,70886,2,528,1,0
2688,Female,20,74796,1,2806,4,842,0,1
2689,Male,18,64706,8,7163,4,838,0,1
2690,Female,64,24023,7,94368,1,828,0,0
2691,Female,18,56735,7,185,3,566,0,0
2692,Male,34,92959,9,24718,1,428,1,1
2693,Female,19,59218,0,77081,2,519,1,1
2694,Female,46,32213,5,56202,3,381,1,1
2695,Female,37,48460,8,25215,1,319,1,1
2696,Female,23,84680,7,28325,1,626,1,1
2697,Female,25,51017,2,18458,4,336,0,1
2698,Female,46,50990,3,16006,1,681,0,1
2699,Female,65,39515,2,94080,3,338,0,0
2700,Female,68,49991,5,32969,1,408,0,0
2701,Male,50,27634,8,76820,1,728,0,1
2702,Male,20,97034,7,27655,2,363,1,0
2703,Female,52,96452,9,94679,1,474,0,1
2704,Male,22,49377,3,81234,3,331,0,1
2705,Female,44,53001,1,9102,4,830,1,1
2706,Female,61,21391,7,67107,4,405,1,1
2707,Male,29,85206,7,21553,4,781,1,0
2708,Female,37,62215,5,84079,4,505,1,1
2709,Female,62,99720,7,94437,2,546,1,1
2710,Female,37,47114,8,79570,3,388,0,1
2711,Female,26,31882,0,92656,2,615,1,1
2712,Male,56,37273,8,66865,4,310,1,0
2713,Female,21,65647,1,41420,2,348,0,1
2714,Female,68,84892,0,25382,1,470,0,0
2715,Female,36,62679,7,69235,3,442,1,0
2716,Male,55,20427,7,38795,1,506,1,1
2717,Female,44,86267,3,51425,2,762,0,1
2718,Male,62,20799,7,57402,1,808,1,1
2719,Male,60,75659,6,62539,2,500,1,0
2720,Female,30,27025,1,76203,2,304,1,0
2721,Female,30,34481,4,23459,3,510,1,1
2722,Male,39,45411,9,49649,3,328,1,1
2723,Female,45,34961,3,72495,3,489,0,0
2724,Male,69,41767,2,95117,4,487,0,1
2725,Male,64,71690,0,46384,3,449,1,0
2726,Female,62,72870,4,71746,1,824,1,0
2727,Female,39,56135,9,78053,3,665,0,0
2728,Male,60,84514,7,56278,3,456,0,0
2729,Male,36,98798,8,78156,3,379,0,1
2730,Male,25,90765,6,36744,2,572,1,1
2731,Male,69,43772,0,88340,2,817,0,0
2732,Female,25,38799,0,30568,3,531,1,1
2733,Female,59,43555,0,17991,2,459,1,0
2734,Female,43,39333,1,8912,2,643,1,1
2735,Female,65,24261,0,32527,4,588,1,0
2736,Female,68,89002,3,96399,1,504,1,1
2737,Male,43,66553,9,50426,2,604,0,1
2738,Female,40,23088,8,98994,1,659,0,0
2739,Female,60,65783,3,20407,2,699,0,1
2740,Female,30,21115,3,12344,3,748,0,0
2741,Female,45,90114,6,2355,2,405,1,1
2742,Female,26,88126,8,96429,2,381,0,0
2743,Male,37,92908,6,54733,1,641,0,1
2744,Male,36,89109,0,66285,3,720,0,1
2745,Male,65,22978,0,84971,4,348,0,0
2746,Female,56,29422,3,45733,1,505,0,0
2747,Male,68,63626,3,56915,3,517,0,1
2748,Male,29,76174,0,52716,3,735,1,1
2749,Female,32,57743,5,38526,1,621,1,0
2750,Female,48,90461,9,18088,2,530,0,0
2751,Female,31,77199,1,65377,3,786,1,0
2752,Male,28,49430,4,44405,4,728,1,0
2753,Male,43,48834,7,38842,2,583,1,1
2754,Female,59,44435,2,61788,1,785,1,1
2755,Female,44,75797,8,51529,1,575,1,1
2756,Male,28,63554,6,89939,1,732,0,1
2757,Male,55,74555,8,52383,1,484,1,1
2758,Female,51,34716,0,39177,4,515,1,1
2759,Female,60,80261,4,39056,4,396,0,0
2760,Male,36,47528,2,88249,3,418,1,1
2761,Female,23,21995,3,66421,4,664,1,0
2762,Male,63,42414,3,33632,1,702,0,0
2763,Male,69,33844,6,39685,4,696,1,0
2764,Male,55,56659,9,77222,2,757,0,0
2765,Male,66,35522,7,68590,2,617,1,1
2766,Female,59,94034,9,8977,3,681,1,0
2767,Female,45,62322,4,90568,1,441,0,0
2768,Male,18,87638,9,48967,4,756,1,1
2769,Male,52,28524,6,74072,3,800,0,0
2770,Male,57,50846,2,15070,3,622,1,0
2771,Male,25,93643,2,82473,4,567,1,1
2772,Male,69,80096,2,21500,3,786,1,0
2773,Female,64,67703,3,10011,1,459,1,1
2774,Female,24,44399,5,48039,4,313,0,1
2775,Female,28,95160,4,8896,2,454,1,1
2776,Female,56,68591,7,95335,2,400,1,1
2777,Male,21,40714,4,80118,4,342,0,1
2778,Male,42,55877,4,39958,3,492,0,0
2779,Male,29,98018,9,41912,3,610,0,1
2780,Male,43,79136,1,814,2,764,1,1
2781,Male,55,53414,4,75276,2,462,0,1
2782,Female,63,98943,6,24719,1,650,0,1
2783,Male,29,65468,1,20150,3,533,0,1
2784,Female,60,99702,5,70494,1,702,0,0
2785,Female,68,92108,6,3825,2,650,1,0
2786,Female,54,66835,4,50368,2,466,1,1
2787,Female,63,83333,8,14800,2,447,1,0
2788,Male,41,62464,3,75535,2,327,0,1
2789,Female,33,42923,9,86390,1,558,0,1
2790,Female,30,81855,0,92851,2,741,0,1
2791,Female,42,87445,7,75017,4,826,1,0
2792,Male,69,87619,7,48505,3,510,0,1
2793,Male,21,66146,6,57899,2,842,0,1
2794,Male,28,80032,7,82782,3,744,1,0
2795,Female,49,37140,1,22601,2,752,1,1
2796,Female,66,22670,2,10677,1,703,1,0
2797,Male,24,56519,8,29552,3,365,1,0
2798,Female,63,64512,0,87858,1,704,1,1
2799,Male,28,77811,7,67891,2,734,0,0
2800,Male,45,34691,7,74693,4,527,0,1
2801,Female,58,54262,6,91450,4,775,0,0
2802,Female,40,74892,4,33292,4,767,1,0
2803,Female,62,45595,3,66097,4,400,1,0
2804,Female,40,77207,9,73703,4,722,1,1
2805,Male,67,53440,9,16184,1,655,1,0
2806,Male,45,28630,9,90033,4,438,0,1
2807,Male,60,51250,9,89336,2,430,0,1
2808,Male,64,97518,5,61046,1,848,0,1
2809,Male,43,94191,0,66741,1,767,0,0
2810,Female,42,84791,4,61377,4,779,0,0
2811,Male,46,83753,3,12039,3,410,0,1
2812,Male,36,80520,3,45161,2,452,0,1
2813,Male,50,24008,6,35006,1,541,0,1
2814,Female,53,64464,8,17544,2,578,1,1
2815,Female,31,20496,7,12987,3,662,0,1
2816,Female,31,43212,7,5239,1,707,0,1
2817,Female,52,40637,4,44785,2,474,1,0
2818,Male,47,65227,5,23358,4,434,1,1
2819,Male,45,29884,1,82674,1,805,0,1
2820,Female,34,88259,2,56450,1,593,0,1
2821,Female,20,69810,4,88520,1,794,1,1
2822,Male,33,24761,1,28428,1,718,1,0
2823,Male,63,93166,2,9096,4,505,1,0
2824,Female,47,36375,3,47582,3,617,0,1
2825,Female,69,45218,5,24536,3,372,1,1
2826,Female,46,50565,4,57395,2,558,0,1
2827,Female,62,52975,9,68157,4,657,1,0
2828,Male,32,47073,3,69484,4,447,0,0
2829,Male,63,89726,1,1287,2,524,1,0
2830,Male,42,21883,4,54510,4,404,0,1
2831,Female,68,88422,4,23902,4,655,1,0
2832,Female,55,69629,6,56188,1,837,1,1
2833,Male,59,84170,0,21164,1,560,0,1
2834,Male,64,94489,3,81204,1,369,0,1
2835,Male,69,28381,4,1772,4,746,0,1
2836,Male,55,43238,7,53054,4,746,1,1
2837,Female,40,33795,7,54878,3,556,1,0
2838,Male,42,82999,0,32238,1,830,1,0
2839,Male,59,69907,4,58293,2,418,1,0
2840,Male,24,29638,9,81298,4,365,1,1
2841,Male,39,90467,0,7213,1,544,0,0
2842,Male,34,62623,0,14941,3,356,0,1
2843,Male,35,58492,1,95881,1,343,1,1
2844,Male,66,46411,1,15964,3,823,1,1
2845,Female,58,40534,8,26855,3,723,0,0
2846,Female,27,49181,3,58769,4,835,1,0
2847,Female,27,39996,2,83504,3,694,0,0
2848,Female,24,92089,0,1046,3,749,0,0
2849,Male,65,92666,1,14909,2,556,0,1
2850,Female,67,49405,5,79114,3,660,0,1
2851,Female,55,91325,8,23368,2,679,0,1
2852,Male,44,48930,4,94135,2,742,1,1
2853,Male,69,37529,3,71255,1,833,0,1
2854,Female,50,73546,4,81496,1,773,1,0
2855,Female,18,27942,8,89142,4,456,0,0
2856,Male,61,27548,6,15624,4,388,1,1
2857,Female,51,38296,7,10352,4,501,0,1
2858,Male,21,71016,3,96421,3,761,1,1
2859,Male,34,20296,7,80539,1,780,1,1
2860,Male,21,87945,5,9223,3,753,0,1
2861,Male,60,79980,4,96969,1,769,0,0
2862,Female,43,76782,6,78254,3,679,0,1
2863,Male,21,54229,5,66851,4,700,1,0
2864,Male,18,73444,2,50044,1,378,0,0
2865,Female,24,55036,4,87089,1,685,0,1
2866,Male,47,59322,8,90218,2,642,1,1
2867,Female,67,47167,6,85000,1,744,0,0
2868,Female,26,71667,3,31419,1,351,0,0
2869,Female,52,71468,6,13767,3,550,1,0
2870,Male,25,92894,4,72002,4,628,0,1
2871,Female,41,73084,1,31028,2,793,1,0
2872,Female,36,83138,5,47953,3,649,0,1
2873,Male,53,42588,6,57965,1,758,1,0
2874,Female,67,82901,7,69776,3,797,1,1
2875,Female,69,37671,5,31459,4,424,0,1
2876,Female,60,51645,7,90932,2,503,1,0
2877,Female,44,27637,6,82331,3,320,0,1
2878,Female,49,20660,1,24689,1,661,1,1
2879,Male,31,26922,5,80446,3,660,1,0
2880,Female,35,64721,8,67982,1,415,0,1
2881,Female,45,77256,5,3346,2,354,0,0
2882,Male,46,89506,3,45179,2,591,0,0
2883,Male,33,88943,6,40517,3,350,1,0
2884,Male,52,47843,2,69678,2,553,0,1
2885,Female,64,29046,4,81606,4,791,1,1
2886,Male,48,83985,0,72623,3,524,1,0
2887,Female,21,50346,9,89288,1,768,0,1
2888,Female,54,73526,2,81171,3,402,1,0
2889,Male,34,93143,7,58916,1,347,0,0
2890,Male,56,56787,8,87754,2,641,1,0
2891,Female,65,53583,8,97409,1,532,0,1
2892,Male,63,32563,9,48575,1,527,1,1
2893,Female,43,66060,1,45039,1,821,1,1
2894,Male,65,53690,3,49955,1,312,0,0
2895,Male,56,34925,4,80260,4,798,1,0
2896,Male,58,40108,2,55871,1,744,1,1
2897,Female,21,96515,0,60678,3,639,1,1
2898,Male,47,88258,5,31351,4,623,1,0
2899,Female,47,25355,9,60693,1,456,1,0
2900,Female,39,66069,1,31433,1,730,0,0
2901,Female,28,74471,8,74797,1,706,0,0
2902,Female,19,52705,0,79015,4,457,1,1
2903,Male,61,63909,8,15804,1,484,0,1
2904,Female,29,73739,6,92781,1,790,0,0
2905,Female,47,96820,9,45101,1,835,1,0
2906,Male,53,43241,1,60115,2,656,0,1
2907,Female,35,47414,5,78363,3,661,1,0
2908,Male,43,70818,7,44700,1,523,0,0
2909,Female,24,40895,1,77576,3,503,1,1
2910,Male,18,82409,4,19477,2,307,1,1
2911,Female,43,75324,5,16127,2,771,1,1
2912,Male,40,86920,2,86718,1,471,1,0
2913,Female,43,73555,1,26049,3,395,0,0
2914,Female,62,85453,5,90063,4,605,0,1
2915,Male,23,42689,2,12473,1,557,1,1
2916,Male,23,84356,1,82245,4,773,0,0
2917,Male,61,28252,0,99510,2,599,1,0
2918,Male,25,50844,7,61836,2,764,1,0
2919,Female,41,43365,0,42464,3,627,0,1
2920,Female,39,26026,4,13714,4,409,1,1
2921,Male,36,48523,5,60878,4,428,1,0
2922,Female,54,30482,2,34208,1,436,0,1
2923,Male,35,68888,6,97481,3,838,1,1
2924,Male,48,70110,1,87104,3,463,1,1
2925,Female,54,20493,6,74683,4,648,0,0
2926,Female,47,76194,1,81803,2,762,0,0
2927,Female,59,59767,4,41514,3,803,1,1
2928,Female,50,49550,6,96988,2,450,0,0
2929,Female,27,33833,2,5136,1,545,0,1
2930,Female,54,22970,3,98115,3,409,0,1
2931,Female,29,69177,0,31516,3,574,0,0
2932,Male,47,87342,2,76982,1,366,0,1
2933,Male,44,91200,8,63878,3,349,0,1
2934,Male,56,81501,9,45099,4,814,1,1
2935,Male,26,48900,4,90060,4,525,1,1
2936,Male,38,34126,7,13188,1,805,0,1
2937,Female,29,90690,1,51188,2,454,0,1
2938,Male,46,99303,2,5560,2,779,0,0
2939,Male,50,67994,6,36397,3,410,1,1
2940,Male,60,87061,9,77193,2,782,1,0
2941,Male,32,36978,3,38082,2,573,1,0
2942,Male,19,76344,8,84376,1,454,1,0
2943,Male,69,66648,6,41430,2,466,0,0
2944,Male,56,21055,0,50522,2,318,0,0
2945,Female,61,95582,3,40397,2,644,0,1
2946,Female,35,64876,9,76860,4,593,0,1
2947,Male,20,58725,5,25247,4,761,0,0
2948,Female,24,25255,5,83094,1,637,1,1
2949,Female,60,94947,9,19943,3,751,0,0
2950,Female,35,73380,5,39460,1,643,1,1
2951,Female,61,73333,4,41986,3,384,0,0
2952,Male,55,62459,2,44514,3,688,0,0
2953,Female,54,56163,1,80908,2,526,1,0
2954,Female,50,53971,2,52385,2,585,1,1
2955,Female,61,85149,8,12631,1,583,0,1
2956,Male,48,39476,2,67008,1,408,1,0
2957,Male,28,88580,2,26955,1,434,1,0
2958,Male,21,89050,0,47367,4,590,1,1
2959,Male,35,95526,1,30802,4,807,0,1
2960,Male,21,27507,2,70408,4,328,0,0
2961,Male,66,90393,1,93083,4,693,0,0
2962,Male,51,32118,7,43341,4,326,1,0
2963,Female,46,70529,5,13691,2,766,1,1
2964,Female,41,88682,6,4753,3,312,0,0
2965,Female,39,74176,0,1833,4,744,0,1
2966,Male,19,24414,5,8645,1,523,1,1
2967,Male,61,82137,1,95977,3,762,0,0
2968,Male,23,23937,5,40024,4,320,0,1
2969,Male,59,56731,2,80598,4,686,1,0
2970,Male,42,58665,6,9635,2,625,1,0
2971,Female,38,94510,2,20064,2,766,0,1
2972,Female,33,37500,8,9940,2,821,1,0
2973,Male,48,21750,2,35169,4,524,1,1
2974,Male,31,85018,6,78647,2,774,0,1
2975,Male,56,24027,3,45200,4,757,1,0
2976,Male,45,25745,7,56329,3,512,1,1
2977,Female,49,81731,1,51158,3,780,0,1
2978,Male,45,48451,7,29739,4,479,1,0
2979,Male,68,91474,8,17793,1,837,1,1
2980,Male,66,81536,7,83682,4,826,0,0
2981,Male,26,32150,5,33677,3,321,1,0
2982,Female,62,33406,9,66296,3,644,0,1
2983,Male,39,39781,0,23022,4,320,0,1
2984,Male,49,77417,6,71148,4,707,1,0
2985,Female,22,38325,0,27265,4,786,0,1
2986,Female,40,88684,6,530,3,827,0,0
2987,Female,22,93469,1,9551,1,715,1,1
2988,Male,59,29436,7,28394,4,571,0,0
2989,Male,49,37669,1,42987,3,504,0,0
2990,Female,27,92010,2,48984,4,597,1,1
2991,Female,56,96764,2,68096,3,407,0,1
2992,Female,32,21843,0,84097,4,451,0,1
2993,Female,24,85609,4,70639,3,312,1,0
2994,Female,46,70812,4,24090,4,378,1,0
2995,Female,64,36059,9,83457,2,468,0,1
2996,Male,20,60768,4,2781,4,548,0,1
2997,Male,36,45395,8,17330,3,420,0,0
2998,Male,27,40202,5,5257,4,686,1,1
2999,Female,45,33273,5,58642,1,738,0,1
3000,Female,46,68889,2,54249,4,571,1,0
3001,Female,32,93048,4,51663,4,599,0,1
3002,Female,52,65510,9,34956,4,772,0,0
3003,Female,23,90649,6,15615,1,457,1,0
3004,Female,29,22881,2,881,1,526,0,1
3005,Male,64,65913,1,1847,1,720,1,1
3006,Male,55,85037,4,51127,2,323,1,1
3007,Female,30,82457,2,87646,1,837,0,0
3008,Male,46,55343,4,37336,2,839,0,0
3009,Female,36,82389,8,81850,4,427,1,0
3010,Male,20,98250,9,95654,2,393,1,1
3011,Female,25,28656,0,39931,4,720,1,0
3012,Female,25,25741,3,43924,2,571,0,0
3013,Male,37,36661,9,22966,1,783,0,0
3014,Male,64,48690,4,44023,1,304,0,1
3015,Female,21,52833,1,11320,2,456,0,0
3016,Female,68,91240,1,57841,2,351,1,1
3017,Male,38,97711,0,65125,1,542,1,1
3018,Male,20,77141,7,67752,4,719,1,0
3019,Female,62,98232,1,91100,4,724,0,0
3020,Male,25,59023,2,89937,4,379,0,0
3021,Female,40,60209,1,61858,4,653,0,1
3022,Female,33,34440,3,58714,3,592,1,1
3023,Female,30,27960,0,11780,4,415,1,1
3024,Female,20,42462,2,76230,3,828,1,1
3025,Male,65,37821,4,70345,3,779,1,0
3026,Male,26,77772,9,82098,1,587,0,0
3027,Male,31,47258,0,97977,1,776,0,1
3028,Male,30,82524,3,1929,2,324,0,1
3029,Male,24,42115,5,95153,4,730,1,1
3030,Male,32,66433,3,14244,4,577,1,1
3031,Male,24,99364,6,98415,1,616,1,1
3032,Female,55,90077,6,11116,1,657,1,1
3033,Male,51,60644,5,87954,1,575,0,1
3034,Male,58,82643,8,81243,2,643,0,1
3035,Female,39,33311,1,83301,4,730,1,0
3036,Male,41,50531,9,35895,2,738,0,0
3037,Male,66,34588,7,78636,3,761,1,1
3038,Female,54,69416,7,23867,3,569,1,0
3039,Male,61,32380,9,1208,4,730,1,0
3040,Male,18,62645,3,44085,1,320,1,0
3041,Male,27,37818,5,65572,1,442,1,1
3042,Female,60,50857,5,65234,2,652,0,1
3043,Male,33,41711,4,83748,3,764,0,1
3044,Male,63,25097,0,11252,3,767,0,0
3045,Female,25,48393,2,85261,4,812,0,1
3046,Male,66,42076,6,7006,3,763,0,0
3047,Female,42,77609,7,89595,1,693,0,1
3048,Female,67,49317,1,70883,1,357,1,1
3049,Male,29,78480,2,32171,1,425,1,0
3050,Female,42,27044,3,28517,4,760,0,1
3051,Female,34,91033,4,24274,2,351,1,0
3052,Male,43,75486,2,33577,3,568,1,1
3053,Female,63,75162,4,27648,4,395,1,1
3054,Female,65,99287,7,69654,2,572,0,1
3055,Male,31,49882,7,17910,4,622,0,0
3056,Male,58,74078,1,78619,3,432,0,1
3057,Male,53,78734,5,49647,1,388,1,0
3058,Female,40,63826,3,78723,2,304,0,0
3059,Male,60,64028,8,424,2,656,0,0
3060,Female,23,71331,9,51899,4,642,0,1
3061,Female,64,52543,1,26641,4,503,1,1
3062,Female,22,49362,7,34750,1,770,0,1
3063,Female,60,47315,0,81454,4,763,0,1
3064,Female,42,47746,5,23154,3,796,0,1
3065,Female,35,30057,9,48166,3,362,1,0
3066,Female,30,62915,0,11992,3,538,0,0
3067,Male,60,41061,1,34001,3,839,0,0
3068,Male,31,71370,2,14546,1,497,1,0
3069,Female,45,54157,8,41524,1,329,0,0
3070,Female,35,31322,4,68555,1,508,0,0
3071,Male,45,89812,9,1304,4,362,0,1
3072,Female,68,97842,9,49284,1,356,0,0
3073,Male,44,54017,1,82368,2,732,1,0
3074,Male,49,76792,9,88327,2,607,1,0
3075,Male,64,47742,4,10022,2,765,1,0
3076,Female,26,84808,4,75886,4,406,0,1
3077,Female,57,37629,0,77354,4,600,0,0
3078,Male,49,28245,2,33617,1,345,0,1
3079,Male,37,63870,4,69498,3,376,0,1
3080,Male,45,84829,8,58824,2,468,1,0
3081,Male,50,30588,9,70390,4,428,0,0
3082,Male,21,20442,0,34307,2,567,1,1
3083,Female,63,97339,7,68480,1,718,0,0
3084,Male,51,60721,0,22327,4,460,0,0
3085,Female,65,57145,8,3244,3,357,1,0
3086,Male,20,30599,5,22720,3,683,0,1
3087,Female,43,92594,0,25090,4,809,0,0
3088,Female,25,97430,7,64277,3,729,0,1
3089,Female,23,22939,4,99895,1,639,0,1
3090,Female,33,42149,6,48536,3,325,1,1
3091,Female,41,86567,6,7855,2,671,0,0
3092,Female,65,30208,6,1601,2,335,1,1
3093,Male,56,86098,5,31952,2,830,1,0
3094,Female,47,69492,7,50374,4,566,0,1
3095,Male,62,40951,8,5690,4,731,0,0
3096,Female,30,68920,1,12521,4,318,1,0
3097,Female,22,66766,6,76019,4,638,1,1
3098,Male,42,77014,1,8058,4,439,0,1
3099,Female,37,48351,5,13704,1,366,0,1
3100,Male,35,69386,1,58933,4,829,1,0
3101,Male,64,29308,9,71101,3,668,0,0
3102,Male,35,79252,5,43856,1,560,0,0
3103,Male,19,95145,1,37256,4,502,1,1
3104,Female,27,48064,0,57352,3,709,0,0
3105,Female,62,73879,6,30615,1,379,1,0
3106,Male,67,28720,2,1927,2,412,0,0
3107,Female,64,62940,3,15512,1,436,1,1
3108,Female,29,99993,5,8301,4,488,1,1
3109,Male,64,88475,4,86849,1,576,1,0
3110,Female,30,67113,3,73993,1,402,1,1
3111,Male,67,68926,8,71028,2,406,1,1
3112,Male,64,58203,5,68759,1,472,0,1
3113,Female,28,25392,5,88047,1,630,0,1
3114,Female,36,45905,1,86991,2,490,1,1
3115,Female,52,93508,5,63058,4,524,1,1
3116,Male,56,70385,6,99258,3,622,1,1
3117,Male,43,50653,7,64926,1,807,1,1
3118,Female,63,34799,7,23434,2,847,1,1
3119,Female,31,80103,8,30341,1,433,0,0
3120,Female,62,35052,9,15007,4,336,1,0
3121,Female,61,26044,2,99878,4,392,0,1
